y_real,y_pred,score_malicious
Malicious,Malicious,0.9994778161948725
Malicious,Malicious,0.9991809879726027
Malicious,Malicious,0.998205795624482
Malicious,Malicious,0.9994778161948725
Malicious,Benign,0.0008593310905415961
Malicious,Malicious,0.9991809879726027
Malicious,Malicious,0.9994778161948725
Malicious,Malicious,0.9994778161948725
Malicious,Malicious,0.9994778161948725
Malicious,Malicious,0.9991809879726027
Malicious,Malicious,0.9967908652166985
Malicious,Malicious,0.9994778161948725
Malicious,Malicious,0.9994778161948725
Malicious,Malicious,0.9994778161948725
Malicious,Malicious,0.9994335029639073
Malicious,Malicious,0.9259681978886868
Malicious,Malicious,0.9994778161948725
Malicious,Malicious,0.9991809879726027
Malicious,Malicious,0.9994335029639073
Malicious,Malicious,0.9994778161948725
Malicious,Malicious,0.9994778161948725
Malicious,Malicious,0.9994778161948725
Malicious,Malicious,0.9994335029639073
Malicious,Malicious,0.9994778161948725
Malicious,Malicious,0.9994778161948725
Malicious,Malicious,0.9994778161948725
Malicious,Malicious,0.9994778161948725
Malicious,Malicious,0.9994778161948725
Malicious,Malicious,0.9994778161948725
Malicious,Malicious,0.9991809879726027
Malicious,Malicious,0.9994778161948725
Malicious,Malicious,0.9991809879726027
Malicious,Malicious,0.9994778161948725
Malicious,Malicious,0.9994778161948725
Malicious,Malicious,0.9994778161948725
Malicious,Malicious,0.9994778161948725
Malicious,Malicious,0.9994778161948725
Malicious,Malicious,0.9994778161948725
Malicious,Malicious,0.9991809879726027
Malicious,Malicious,0.9994778161948725
Malicious,Malicious,0.9991809879726027
Malicious,Malicious,0.9994778161948725
Malicious,Malicious,0.9994778161948725
Malicious,Malicious,0.9994778161948725
Malicious,Malicious,0.9994778161948725
Malicious,Malicious,0.9994778161948725
Malicious,Benign,0.017970426836102053
Malicious,Malicious,0.9994778161948725
Malicious,Malicious,0.9994778161948725
Malicious,Malicious,0.9994778161948725
Malicious,Malicious,0.9994778161948725
Malicious,Malicious,0.9994778161948725
Malicious,Malicious,0.9994778161948725
Malicious,Malicious,0.9994335029639073
Malicious,Malicious,0.9994335029639073
Malicious,Malicious,0.9994778161948725
Malicious,Malicious,0.9994778161948725
Malicious,Malicious,0.9994778161948725
Malicious,Malicious,0.9994778161948725
Malicious,Malicious,0.9994778161948725
Malicious,Malicious,0.9994778161948725
Malicious,Malicious,0.9991809879726027
Malicious,Malicious,0.9994778161948725
Malicious,Malicious,0.9994778161948725
Malicious,Malicious,0.9994778161948725
Malicious,Malicious,0.9991809879726027
Malicious,Malicious,0.9994778161948725
Malicious,Malicious,0.9994778161948725
Malicious,Malicious,0.9994335029639073
Malicious,Malicious,0.9994778161948725
Malicious,Malicious,0.9994778161948725
Malicious,Malicious,0.9994327412394938
Malicious,Malicious,0.9994778161948725
Malicious,Malicious,0.9994778161948725
Malicious,Malicious,0.9994778161948725
Malicious,Malicious,0.9994778161948725
Malicious,Malicious,0.9994335029639073
Malicious,Malicious,0.9994778161948725
Malicious,Malicious,0.9994778161948725
Malicious,Malicious,0.9994778161948725
Malicious,Malicious,0.9994778161948725
Malicious,Malicious,0.9994778161948725
Malicious,Malicious,0.9994778161948725
Malicious,Malicious,0.9994778161948725
Malicious,Malicious,0.9994335029639073
Malicious,Malicious,0.998205795624482
Malicious,Malicious,0.9994778161948725
Malicious,Malicious,0.9994778161948725
Malicious,Malicious,0.9994778161948725
Malicious,Malicious,0.9994778161948725
Malicious,Malicious,0.9994778161948725
Malicious,Benign,0.013531558443798969
Malicious,Malicious,0.998205795624482
Malicious,Malicious,0.9994778161948725
Malicious,Malicious,0.9994778161948725
Malicious,Malicious,0.9994778161948725
Malicious,Malicious,0.9994778161948725
Malicious,Malicious,0.9994778161948725
Malicious,Malicious,0.9994778161948725
Malicious,Malicious,0.9994778161948725
Malicious,Malicious,0.9994778161948725
Malicious,Malicious,0.9994778161948725
Malicious,Malicious,0.9994778161948725
Malicious,Malicious,0.9994778161948725
Malicious,Malicious,0.9994778161948725
Malicious,Malicious,0.9994778161948725
Malicious,Malicious,0.9994778161948725
Malicious,Malicious,0.9994778161948725
Malicious,Malicious,0.9994778161948725
Malicious,Malicious,0.9994778161948725
Malicious,Malicious,0.9991809879726027
Malicious,Malicious,0.9994778161948725
Malicious,Malicious,0.9994778161948725
Malicious,Malicious,0.9994778161948725
Malicious,Malicious,0.9994778161948725
Malicious,Malicious,0.9994778161948725
Malicious,Malicious,0.9994778161948725
Malicious,Malicious,0.9994778161948725
Malicious,Malicious,0.9994778161948725
Malicious,Malicious,0.9994778161948725
Malicious,Malicious,0.9994778161948725
Malicious,Malicious,0.9994778161948725
Malicious,Malicious,0.9994778161948725
Malicious,Malicious,0.9991809879726027
Malicious,Malicious,0.9994778161948725
Malicious,Malicious,0.9994778161948725
Malicious,Malicious,0.9967908652166985
Malicious,Malicious,0.9994778161948725
Malicious,Malicious,0.9994778161948725
Malicious,Malicious,0.9994778161948725
Malicious,Benign,0.20399741511305763
Malicious,Malicious,0.9994778161948725
Malicious,Malicious,0.9994778161948725
Malicious,Malicious,0.9994778161948725
Malicious,Malicious,0.9994778161948725
Malicious,Malicious,0.9994778161948725
Malicious,Malicious,0.9994778161948725
Malicious,Malicious,0.9994778161948725
Malicious,Malicious,0.999684680377744
Malicious,Malicious,0.9994778161948725
Malicious,Malicious,0.9994778161948725
Malicious,Malicious,0.9994778161948725
Malicious,Malicious,0.9994778161948725
Malicious,Malicious,0.9994778161948725
Malicious,Malicious,0.9994778161948725
Malicious,Malicious,0.9994778161948725
Malicious,Malicious,0.9994778161948725
Malicious,Malicious,0.9994335029639073
Malicious,Malicious,0.9994778161948725
Malicious,Malicious,0.9994778161948725
Malicious,Malicious,0.9994778161948725
Malicious,Malicious,0.9994778161948725
Malicious,Malicious,0.9994778161948725
Malicious,Malicious,0.9994778161948725
Malicious,Malicious,0.998205795624482
Malicious,Malicious,0.9994778161948725
Malicious,Malicious,0.9994778161948725
Malicious,Malicious,0.9994778161948725
Malicious,Malicious,0.9994778161948725
Malicious,Malicious,0.9994778161948725
Malicious,Malicious,0.9994778161948725
Malicious,Malicious,0.9991809879726027
Malicious,Malicious,0.9994778161948725
Malicious,Malicious,0.9994778161948725
Malicious,Malicious,0.971130269031221
Malicious,Malicious,0.9991809879726027
Malicious,Malicious,0.9994778161948725
Malicious,Malicious,0.9994778161948725
Malicious,Malicious,0.9994778161948725
Malicious,Malicious,0.9991809879726027
Malicious,Malicious,0.9994778161948725
Malicious,Malicious,0.9994335029639073
Malicious,Malicious,0.9994778161948725
Malicious,Malicious,0.9991809879726027
Malicious,Malicious,0.9994778161948725
Malicious,Malicious,0.998205795624482
Malicious,Malicious,0.9991809879726027
Malicious,Malicious,0.9994778161948725
Malicious,Malicious,0.9994778161948725
Malicious,Malicious,0.9994778161948725
Malicious,Malicious,0.9994778161948725
Malicious,Malicious,0.9994778161948725
Malicious,Malicious,0.9994778161948725
Malicious,Malicious,0.9994778161948725
Malicious,Malicious,0.9994778161948725
Malicious,Malicious,0.9994778161948725
Malicious,Benign,0.019541979704844073
Malicious,Malicious,0.9994778161948725
Malicious,Malicious,0.9991809879726027
Malicious,Malicious,0.9994778161948725
Malicious,Malicious,0.9994778161948725
Malicious,Malicious,0.9994778161948725
Malicious,Malicious,0.9994778161948725
Malicious,Malicious,0.9994778161948725
Malicious,Malicious,0.9994778161948725
Malicious,Malicious,0.9994778161948725
Malicious,Malicious,0.9994778161948725
Malicious,Malicious,0.9994778161948725
Malicious,Malicious,0.9994778161948725
Malicious,Malicious,0.9991809879726027
Malicious,Malicious,0.9994778161948725
Malicious,Malicious,0.9994778161948725
Malicious,Malicious,0.9994778161948725
Malicious,Malicious,0.9994778161948725
Malicious,Malicious,0.9994778161948725
Malicious,Malicious,0.9994778161948725
Malicious,Malicious,0.9994778161948725
Malicious,Malicious,0.9994335029639073
Malicious,Malicious,0.9994778161948725
Malicious,Malicious,0.9994778161948725
Malicious,Malicious,0.9994778161948725
Malicious,Malicious,0.9994778161948725
Malicious,Malicious,0.9994778161948725
Malicious,Malicious,0.9994778161948725
Malicious,Malicious,0.9994778161948725
Malicious,Malicious,0.9994778161948725
Malicious,Malicious,0.9991809879726027
Malicious,Malicious,0.9994778161948725
Malicious,Malicious,0.998205795624482
Malicious,Malicious,0.9991809879726027
Malicious,Malicious,0.9994778161948725
Malicious,Malicious,0.9994778161948725
Malicious,Malicious,0.9991809879726027
Malicious,Malicious,0.9994778161948725
Malicious,Malicious,0.9994778161948725
Malicious,Malicious,0.9991809879726027
Malicious,Malicious,0.9994778161948725
Malicious,Malicious,0.9994335029639073
Malicious,Malicious,0.9994778161948725
Malicious,Malicious,0.9994778161948725
Malicious,Malicious,0.9994778161948725
Malicious,Malicious,0.9994778161948725
Malicious,Malicious,0.9994778161948725
Malicious,Malicious,0.9994335029639073
Malicious,Malicious,0.9994778161948725
Malicious,Malicious,0.9994778161948725
Malicious,Malicious,0.9994778161948725
Malicious,Malicious,0.9994778161948725
Malicious,Malicious,0.9994778161948725
Malicious,Malicious,0.9994778161948725
Malicious,Malicious,0.9967908652166985
Malicious,Malicious,0.9994778161948725
Malicious,Malicious,0.9994778161948725
Malicious,Malicious,0.9994778161948725
Malicious,Malicious,0.9994778161948725
Malicious,Malicious,0.9994778161948725
Malicious,Malicious,0.9994778161948725
Malicious,Malicious,0.999680240917208
Malicious,Malicious,0.9994778161948725
Malicious,Malicious,0.9994778161948725
Malicious,Malicious,0.9994778161948725
Malicious,Malicious,0.9994778161948725
Malicious,Malicious,0.9994778161948725
Malicious,Malicious,0.9994778161948725
Malicious,Malicious,0.9994778161948725
Malicious,Malicious,0.9994778161948725
Malicious,Malicious,0.9994778161948725
Malicious,Malicious,0.9994778161948725
Malicious,Malicious,0.9967908652166985
Malicious,Malicious,0.9994778161948725
Malicious,Malicious,0.9994335029639073
Malicious,Malicious,0.9994778161948725
Malicious,Malicious,0.9994778161948725
Malicious,Malicious,0.9994778161948725
Malicious,Malicious,0.9991809879726027
Malicious,Malicious,0.9994778161948725
Malicious,Malicious,0.9994778161948725
Malicious,Malicious,0.9994778161948725
Malicious,Malicious,0.9994778161948725
Malicious,Malicious,0.9994778161948725
Malicious,Malicious,0.9991809879726027
Malicious,Malicious,0.9994335029639073
Malicious,Malicious,0.9994778161948725
Malicious,Malicious,0.9994778161948725
Malicious,Malicious,0.9994778161948725
Malicious,Malicious,0.9994778161948725
Malicious,Malicious,0.9994778161948725
Malicious,Malicious,0.9994778161948725
Malicious,Malicious,0.9994778161948725
Malicious,Malicious,0.9994778161948725
Malicious,Malicious,0.9994778161948725
Malicious,Malicious,0.9994778161948725
Malicious,Malicious,0.9994778161948725
Malicious,Malicious,0.9994778161948725
Malicious,Malicious,0.9994778161948725
Malicious,Malicious,0.9994778161948725
Malicious,Malicious,0.9994778161948725
Malicious,Malicious,0.9994778161948725
