y_real,y_pred,score_malicious
Malicious,Malicious,0.8149243593215942
Malicious,Malicious,0.9516978859901428
Malicious,Malicious,0.7694432735443115
Malicious,Malicious,0.8302577137947083
Malicious,Malicious,0.8783546090126038
Malicious,Malicious,0.8360023498535156
Malicious,Malicious,0.837536633014679
Malicious,Malicious,0.8186319470405579
Malicious,Malicious,0.7949652075767517
Malicious,Malicious,0.8540123105049133
Malicious,Malicious,0.8697614669799805
Malicious,Malicious,0.8633087277412415
Malicious,Malicious,0.9491915106773376
Malicious,Malicious,0.9845985174179077
Malicious,Malicious,0.8437915444374084
Malicious,Malicious,1.0
Malicious,Malicious,0.8555761575698853
Malicious,Malicious,0.8257882595062256
Malicious,Malicious,0.8048173189163208
Malicious,Malicious,0.8450158834457397
Malicious,Malicious,0.9411900639533997
Malicious,Malicious,0.8447666168212891
Malicious,Malicious,0.8635886907577515
Malicious,Malicious,0.8742521405220032
Malicious,Malicious,0.8559671640396118
Malicious,Malicious,0.8514703512191772
Malicious,Malicious,0.8113903403282166
Malicious,Malicious,0.7697271704673767
Malicious,Malicious,0.9999945759773254
Malicious,Malicious,0.8727220296859741
Malicious,Malicious,1.0
Malicious,Malicious,0.8917365670204163
Malicious,Malicious,0.8544365763664246
Malicious,Malicious,0.875767171382904
Malicious,Malicious,0.7869617938995361
Malicious,Malicious,0.8759188055992126
Malicious,Malicious,0.8133936524391174
Malicious,Malicious,0.779202938079834
Malicious,Malicious,0.885631799697876
Malicious,Malicious,0.8829939365386963
Malicious,Malicious,0.8354176878929138
Malicious,Malicious,0.732200562953949
Malicious,Malicious,0.8614696860313416
Malicious,Malicious,0.7517467737197876
Malicious,Malicious,1.0
Malicious,Malicious,0.8297497630119324
Malicious,Malicious,0.9999950528144836
Malicious,Malicious,0.8262587785720825
Malicious,Malicious,0.8281611204147339
Malicious,Malicious,0.8263996839523315
Malicious,Malicious,0.701535165309906
Malicious,Malicious,0.7859035134315491
Malicious,Malicious,0.8452816009521484
Malicious,Benign,0.4399133622646332
Malicious,Malicious,0.81211256980896
Malicious,Malicious,0.8500017523765564
Malicious,Malicious,0.8092589974403381
Malicious,Malicious,0.8532094359397888
Malicious,Malicious,0.8844851851463318
Malicious,Malicious,0.8819058537483215
Malicious,Malicious,0.859588086605072
Malicious,Malicious,0.7950232625007629
Malicious,Benign,0.43400099873542786
Malicious,Malicious,0.8117117285728455
Malicious,Malicious,0.8130316734313965
Malicious,Malicious,0.8219422101974487
Malicious,Malicious,0.8318494558334351
Malicious,Malicious,0.999994695186615
Malicious,Malicious,0.8689472079277039
Malicious,Malicious,0.8223463296890259
Malicious,Malicious,0.8892229795455933
Malicious,Malicious,0.8850240111351013
Malicious,Malicious,0.829184889793396
Malicious,Malicious,0.7149108648300171
Malicious,Malicious,0.8630409240722656
Malicious,Malicious,0.9014012813568115
Malicious,Malicious,0.9999995827674866
Malicious,Malicious,0.7822155952453613
Malicious,Malicious,0.9085283279418945
Malicious,Malicious,0.8504617810249329
Malicious,Malicious,0.7875664830207825
Malicious,Malicious,0.787272036075592
Malicious,Malicious,0.8559890985488892
Malicious,Malicious,0.774712860584259
Malicious,Malicious,0.909735918045044
Malicious,Malicious,0.8294174075126648
Malicious,Malicious,0.8276525139808655
Malicious,Malicious,0.8413119912147522
Malicious,Malicious,0.8540515303611755
Malicious,Malicious,0.7986733317375183
Malicious,Malicious,0.9999952912330627
Malicious,Malicious,0.850365161895752
Malicious,Malicious,1.0
Malicious,Malicious,0.8159396052360535
Malicious,Malicious,0.8124350309371948
Malicious,Malicious,0.8523322343826294
Malicious,Malicious,1.0
Malicious,Malicious,0.7838283181190491
Malicious,Malicious,0.7978811264038086
Malicious,Malicious,0.8258774280548096
Malicious,Malicious,0.7325769066810608
Malicious,Malicious,0.8092634081840515
Malicious,Malicious,0.9038475155830383
Malicious,Malicious,0.7333316802978516
Malicious,Malicious,0.8576042652130127
Malicious,Malicious,0.913000226020813
Malicious,Malicious,0.9500826597213745
Malicious,Malicious,0.8264557719230652
Malicious,Malicious,0.7877529859542847
Malicious,Malicious,0.8698430061340332
Malicious,Malicious,0.8577000498771667
Malicious,Malicious,0.8589814901351929
Malicious,Malicious,0.7259443402290344
Malicious,Malicious,0.8134512901306152
Malicious,Malicious,0.7376627326011658
Malicious,Malicious,0.842688262462616
Malicious,Benign,0.3466240465641022
Malicious,Malicious,0.8323490023612976
Malicious,Benign,0.403795450925827
Malicious,Malicious,0.9920672178268433
Malicious,Malicious,0.8316802978515625
Malicious,Malicious,0.7982369661331177
Malicious,Malicious,0.8493576645851135
Malicious,Malicious,0.7863765358924866
Malicious,Benign,0.18095168471336365
Malicious,Malicious,0.8130502700805664
Malicious,Malicious,0.8044871091842651
Malicious,Malicious,0.827480673789978
Malicious,Malicious,0.8342556357383728
Malicious,Malicious,0.9782354831695557
Malicious,Malicious,0.8459303379058838
Malicious,Malicious,0.8680082559585571
Malicious,Malicious,0.8049581050872803
Malicious,Benign,0.3848746716976166
Malicious,Malicious,0.7732813358306885
Malicious,Malicious,0.8506731390953064
Malicious,Malicious,0.7447517514228821
Malicious,Malicious,0.8656389713287354
Malicious,Malicious,0.994635820388794
Malicious,Malicious,0.9063926935195923
Malicious,Malicious,0.8159395456314087
Malicious,Malicious,0.775743305683136
Malicious,Malicious,0.8714191913604736
Malicious,Malicious,0.8786852359771729
Malicious,Malicious,0.859725296497345
Malicious,Malicious,0.762523353099823
Malicious,Malicious,0.8555471301078796
Malicious,Malicious,0.8363035321235657
Malicious,Malicious,0.7213854193687439
Malicious,Malicious,0.687938392162323
Malicious,Malicious,0.7502862811088562
Malicious,Malicious,0.8869147300720215
Malicious,Malicious,0.8642240166664124
Malicious,Malicious,0.7597524523735046
Malicious,Malicious,0.8328062295913696
Malicious,Malicious,0.8309869170188904
Malicious,Malicious,0.8367387652397156
Malicious,Malicious,1.0
Malicious,Malicious,0.7520489692687988
Malicious,Malicious,0.805083692073822
Malicious,Malicious,0.8697149753570557
Malicious,Malicious,0.8741373419761658
Malicious,Malicious,0.8508511781692505
Malicious,Malicious,0.8556474447250366
Malicious,Malicious,0.870064377784729
Malicious,Malicious,0.9999998807907104
Malicious,Malicious,0.8994994163513184
Malicious,Malicious,0.8178795576095581
Malicious,Malicious,0.8692150712013245
Malicious,Malicious,0.8139950037002563
Malicious,Malicious,0.8069342970848083
Malicious,Malicious,0.8679928779602051
Malicious,Malicious,0.8477107882499695
