y_real,y_pred,score_malicious
Malicious,Malicious,0.9992172904312611
Malicious,Malicious,0.9992172904312611
Malicious,Malicious,0.9992172904312611
Malicious,Malicious,0.9992172904312611
Malicious,Malicious,0.9992172904312611
Malicious,Malicious,0.9992172904312611
Malicious,Malicious,0.9992174692451954
Malicious,Malicious,0.9992172904312611
Malicious,Malicious,0.9992172904312611
Malicious,Malicious,0.9992172904312611
Malicious,Malicious,0.9992172904312611
Malicious,Malicious,0.9992172904312611
Malicious,Malicious,0.9991945810616016
Malicious,Malicious,0.9992172904312611
Malicious,Malicious,0.9992172904312611
Malicious,Malicious,0.9992171116173267
Malicious,Malicious,0.9992172904312611
Malicious,Malicious,0.9992172904312611
Malicious,Malicious,0.9992172904312611
Malicious,Malicious,0.9992174692451954
Malicious,Malicious,0.9992172904312611
Malicious,Malicious,0.9992172904312611
Malicious,Malicious,0.9992172904312611
Malicious,Malicious,0.9992172904312611
Malicious,Malicious,0.9992174692451954
Malicious,Malicious,0.9992172904312611
Malicious,Malicious,0.9992172904312611
Malicious,Malicious,0.9992172904312611
Malicious,Malicious,0.9992171116173267
Malicious,Malicious,0.9992172904312611
Malicious,Malicious,0.9992171116173267
Malicious,Malicious,0.9992172904312611
Malicious,Malicious,0.9992172904312611
Malicious,Malicious,0.9992172904312611
Malicious,Malicious,0.9992172904312611
Malicious,Malicious,0.9992172904312611
Malicious,Malicious,0.9992172904312611
Malicious,Malicious,0.9992172904312611
Malicious,Malicious,0.9992172904312611
Malicious,Malicious,0.9992172904312611
Malicious,Malicious,0.9992172904312611
Malicious,Malicious,0.9992172904312611
Malicious,Malicious,0.9992172904312611
Malicious,Malicious,0.9992172904312611
Malicious,Malicious,0.9992171116173267
Malicious,Malicious,0.9992172904312611
Malicious,Malicious,0.9992171116173267
Malicious,Malicious,0.9992174692451954
Malicious,Malicious,0.9992172904312611
Malicious,Malicious,0.9992172904312611
Malicious,Malicious,0.9992078132927418
Malicious,Malicious,0.9992172904312611
Malicious,Malicious,0.9992172904312611
Malicious,Benign,0.026880443561822176
Malicious,Malicious,0.9992172904312611
Malicious,Malicious,0.9992172904312611
Malicious,Malicious,0.9992172904312611
Malicious,Malicious,0.9992172904312611
Malicious,Malicious,0.9992172904312611
Malicious,Malicious,0.9992172904312611
Malicious,Malicious,0.9992172904312611
Malicious,Malicious,0.9992172904312611
Malicious,Benign,0.001044522039592266
Malicious,Malicious,0.9992172904312611
Malicious,Malicious,0.9992172904312611
Malicious,Malicious,0.9992172904312611
Malicious,Malicious,0.9992174692451954
Malicious,Malicious,0.9992171116173267
Malicious,Malicious,0.9992172904312611
Malicious,Malicious,0.9992172904312611
Malicious,Malicious,0.9992174692451954
Malicious,Malicious,0.9991803951561451
