y_real,y_pred,score_malicious
Malicious,Malicious,0.9162790775299072
Malicious,Malicious,0.9162783026695251
Malicious,Malicious,0.9162778258323669
Malicious,Malicious,0.9162790775299072
Malicious,Benign,0.08658627420663834
Malicious,Malicious,0.9162789583206177
Malicious,Malicious,0.9162790775299072
Malicious,Malicious,0.9162790775299072
Malicious,Malicious,0.9162790775299072
Malicious,Malicious,0.9162789583206177
Malicious,Malicious,0.9162790179252625
Malicious,Malicious,0.9162790775299072
Malicious,Malicious,0.9162790775299072
Malicious,Malicious,0.9162790775299072
Malicious,Malicious,0.9162766933441162
Malicious,Benign,0.39989233016967773
Malicious,Malicious,0.9162790775299072
Malicious,Malicious,0.9162784814834595
Malicious,Malicious,0.9162788987159729
Malicious,Malicious,0.9162790775299072
Malicious,Malicious,0.9162790775299072
Malicious,Malicious,0.9162790775299072
Malicious,Malicious,0.9162787199020386
Malicious,Malicious,0.9162790775299072
Malicious,Malicious,0.9162790775299072
Malicious,Malicious,0.9162790775299072
Malicious,Malicious,0.9162790775299072
Malicious,Malicious,0.9162790775299072
Malicious,Malicious,0.9162790775299072
Malicious,Malicious,0.9162790179252625
Malicious,Malicious,0.9162790775299072
Malicious,Malicious,0.9162790179252625
Malicious,Malicious,0.9162790775299072
Malicious,Malicious,0.9162790775299072
Malicious,Malicious,0.9162790775299072
Malicious,Malicious,0.9162790775299072
Malicious,Malicious,0.9162790775299072
Malicious,Malicious,0.9162790775299072
Malicious,Malicious,0.9162790179252625
Malicious,Malicious,0.9162790775299072
Malicious,Malicious,0.9162782430648804
Malicious,Malicious,0.9162790775299072
Malicious,Malicious,0.9162790775299072
Malicious,Malicious,0.9162790775299072
Malicious,Malicious,0.9162790775299072
Malicious,Malicious,0.9162790775299072
Malicious,Benign,0.12564341723918915
Malicious,Malicious,0.9162790775299072
Malicious,Malicious,0.9162790775299072
Malicious,Malicious,0.9162790775299072
Malicious,Malicious,0.9162790775299072
Malicious,Malicious,0.9162790775299072
Malicious,Malicious,0.9162790775299072
Malicious,Malicious,0.9162787795066833
Malicious,Malicious,0.9162759780883789
Malicious,Malicious,0.9162790775299072
Malicious,Malicious,0.9162790775299072
Malicious,Malicious,0.9162790775299072
Malicious,Malicious,0.9162790775299072
Malicious,Malicious,0.9162790775299072
Malicious,Malicious,0.9162790775299072
Malicious,Malicious,0.9162790179252625
Malicious,Malicious,0.9162790775299072
Malicious,Malicious,0.9162790775299072
Malicious,Malicious,0.9162790775299072
Malicious,Malicious,0.9162790179252625
Malicious,Malicious,0.9162790775299072
Malicious,Malicious,0.9162790775299072
Malicious,Malicious,0.9162784218788147
Malicious,Malicious,0.9162790775299072
Malicious,Malicious,0.9162790775299072
Malicious,Malicious,0.9162730574607849
Malicious,Malicious,0.9162790775299072
Malicious,Malicious,0.9162790775299072
Malicious,Malicious,0.9162790775299072
Malicious,Malicious,0.9162790775299072
Malicious,Malicious,0.9162787795066833
Malicious,Malicious,0.9162790775299072
Malicious,Malicious,0.9162790775299072
Malicious,Malicious,0.9162790775299072
Malicious,Malicious,0.9162790775299072
Malicious,Malicious,0.9162790775299072
Malicious,Malicious,0.9162790775299072
Malicious,Malicious,0.9162790775299072
Malicious,Malicious,0.9162787795066833
Malicious,Malicious,0.9162786602973938
Malicious,Malicious,0.9162790775299072
Malicious,Malicious,0.9162790775299072
Malicious,Malicious,0.9162790775299072
Malicious,Malicious,0.9162790775299072
Malicious,Malicious,0.9162790775299072
Malicious,Benign,0.12188549339771271
Malicious,Malicious,0.9162784814834595
Malicious,Malicious,0.9162790775299072
Malicious,Malicious,0.9162790775299072
Malicious,Malicious,0.9162790775299072
Malicious,Malicious,0.9162790775299072
Malicious,Malicious,0.9162790775299072
Malicious,Malicious,0.9162790775299072
Malicious,Malicious,0.9162790775299072
Malicious,Malicious,0.9162790775299072
Malicious,Malicious,0.9162790775299072
Malicious,Malicious,0.9162790775299072
Malicious,Malicious,0.9162790775299072
Malicious,Malicious,0.9162790775299072
Malicious,Malicious,0.9162790775299072
Malicious,Malicious,0.9162790775299072
Malicious,Malicious,0.9162790775299072
Malicious,Malicious,0.9162790775299072
Malicious,Malicious,0.9162790775299072
Malicious,Malicious,0.9162781238555908
Malicious,Malicious,0.9162790775299072
Malicious,Malicious,0.9162790775299072
Malicious,Malicious,0.9162790775299072
Malicious,Malicious,0.9162790775299072
Malicious,Malicious,0.9162790775299072
Malicious,Malicious,0.9162790775299072
Malicious,Malicious,0.9162790775299072
Malicious,Malicious,0.9162790775299072
Malicious,Malicious,0.9162790775299072
Malicious,Malicious,0.9162790775299072
Malicious,Malicious,0.9162790775299072
Malicious,Malicious,0.9162790775299072
Malicious,Malicious,0.9162789583206177
Malicious,Malicious,0.9162790775299072
Malicious,Malicious,0.9162790775299072
Malicious,Malicious,0.9162789583206177
Malicious,Malicious,0.9162790775299072
Malicious,Malicious,0.9162790775299072
Malicious,Malicious,0.9162790775299072
Malicious,Benign,0.1934448480606079
Malicious,Malicious,0.9162790775299072
Malicious,Malicious,0.9162790775299072
Malicious,Malicious,0.9162790775299072
Malicious,Malicious,0.9162790775299072
Malicious,Malicious,0.9162790775299072
Malicious,Malicious,0.9162790775299072
Malicious,Malicious,0.9162790775299072
Malicious,Malicious,0.9162786602973938
Malicious,Malicious,0.9162790775299072
Malicious,Malicious,0.9162790775299072
Malicious,Malicious,0.9162790775299072
