y_real,y_pred,score_malicious
Malicious,Malicious,0.9578279256820679
Malicious,Malicious,0.9909085035324097
Malicious,Malicious,0.9897946119308472
Malicious,Malicious,0.937494695186615
Malicious,Benign,0.0042951153591275215
Malicious,Malicious,0.9971801042556763
Malicious,Malicious,0.9149514436721802
Malicious,Malicious,0.8146625757217407
Malicious,Malicious,0.7861191034317017
Malicious,Malicious,0.9958778619766235
Malicious,Malicious,0.9963768124580383
Malicious,Malicious,0.8999660611152649
Malicious,Malicious,0.7850093245506287
Malicious,Malicious,0.7691969275474548
Malicious,Malicious,0.5602127909660339
Malicious,Benign,0.012845431454479694
Malicious,Malicious,0.8010006546974182
Malicious,Malicious,0.9922532439231873
Malicious,Malicious,0.6220513582229614
Malicious,Malicious,0.9364731311798096
Malicious,Malicious,0.8389304280281067
Malicious,Malicious,0.6602131724357605
Malicious,Malicious,0.9309398531913757
Malicious,Malicious,0.9585579633712769
Malicious,Malicious,0.7865440249443054
Malicious,Malicious,0.7398544549942017
Malicious,Malicious,0.7632569670677185
Malicious,Malicious,0.7522672414779663
Malicious,Malicious,0.777948796749115
Malicious,Malicious,0.9913687109947205
Malicious,Malicious,0.822967529296875
Malicious,Malicious,0.9968563318252563
Malicious,Malicious,0.937537431716919
Malicious,Malicious,0.7101945877075195
Malicious,Malicious,0.8026605248451233
Malicious,Malicious,0.844839870929718
Malicious,Malicious,0.7331956028938293
Malicious,Malicious,0.9467682242393494
Malicious,Malicious,0.9916636943817139
Malicious,Malicious,0.8282936215400696
Malicious,Malicious,0.845709502696991
Malicious,Malicious,0.7030547857284546
Malicious,Malicious,0.7557175755500793
Malicious,Malicious,0.6982232928276062
Malicious,Malicious,0.8020796775817871
Malicious,Malicious,0.7139296531677246
Malicious,Benign,0.004114662762731314
Malicious,Malicious,0.6463860273361206
Malicious,Malicious,0.8082857728004456
Malicious,Malicious,0.9567399621009827
Malicious,Malicious,0.6961560249328613
Malicious,Malicious,0.7690505385398865
Malicious,Malicious,0.6743916869163513
Malicious,Malicious,0.664175808429718
Malicious,Benign,0.48821961879730225
Malicious,Malicious,0.8762742280960083
Malicious,Malicious,0.8382830619812012
Malicious,Malicious,0.9340651035308838
Malicious,Malicious,0.7202986478805542
Malicious,Malicious,0.7630086541175842
Malicious,Malicious,0.9509959816932678
Malicious,Malicious,0.9911098480224609
Malicious,Malicious,0.7799264192581177
Malicious,Malicious,0.9470638036727905
Malicious,Malicious,0.7120394706726074
Malicious,Malicious,0.9913559556007385
Malicious,Malicious,0.7607936263084412
Malicious,Malicious,0.7872554659843445
Malicious,Malicious,0.7926952242851257
Malicious,Malicious,0.6773133277893066
Malicious,Malicious,0.8952239155769348
Malicious,Malicious,0.5003916621208191
Malicious,Malicious,0.9459832906723022
Malicious,Malicious,0.8652374148368835
Malicious,Malicious,0.9303305149078369
Malicious,Malicious,0.7543439865112305
Malicious,Malicious,0.8701696991920471
Malicious,Malicious,0.7110486626625061
Malicious,Malicious,0.635775625705719
Malicious,Malicious,0.9274259209632874
Malicious,Malicious,0.7669883370399475
Malicious,Malicious,0.9483226537704468
Malicious,Malicious,0.9330299496650696
Malicious,Malicious,0.6836161017417908
Malicious,Malicious,0.9094802141189575
