y_real,y_pred,score_malicious
Malicious,Malicious,0.9999991655349731
Malicious,Malicious,0.9999988079071044
Malicious,Malicious,0.9999966621398926
Malicious,Malicious,0.999996542930603
Malicious,Malicious,0.9999972581863404
Malicious,Malicious,0.9999982118606568
Malicious,Malicious,0.999998927116394
Malicious,Malicious,0.9999984502792358
Malicious,Malicious,0.9999982118606568
Malicious,Malicious,0.9999982118606568
Malicious,Malicious,0.9999984502792358
Malicious,Malicious,0.9999980926513672
Malicious,Malicious,0.9999974966049194
Malicious,Malicious,0.9999984502792358
Malicious,Malicious,0.9999982118606568
Malicious,Malicious,0.9999953508377076
Malicious,Malicious,0.9999988079071044
Malicious,Malicious,0.999997615814209
Malicious,Malicious,0.9999988079071044
Malicious,Malicious,0.999998927116394
Malicious,Malicious,0.9999984502792358
Malicious,Malicious,0.9999982118606568
Malicious,Malicious,0.9999984502792358
Malicious,Malicious,0.9999982118606568
Malicious,Malicious,0.999998927116394
Malicious,Malicious,0.9999986886978148
Malicious,Malicious,0.9999982118606568
Malicious,Malicious,0.9999988079071044
Malicious,Malicious,0.999985933303833
Malicious,Malicious,0.9999986886978148
Malicious,Malicious,0.999990940093994
Malicious,Malicious,0.9999982118606568
Malicious,Malicious,0.9999986886978148
Malicious,Malicious,0.9999982118606568
Malicious,Malicious,0.9999982118606568
Malicious,Malicious,0.9999982118606568
Malicious,Malicious,0.9999982118606568
Malicious,Malicious,0.9999985694885254
Malicious,Malicious,0.9999984502792358
Malicious,Malicious,0.9999986886978148
Malicious,Malicious,0.9999982118606568
Malicious,Malicious,0.9999988079071044
Malicious,Malicious,0.9999988079071044
Malicious,Malicious,0.9999983310699464
Malicious,Malicious,0.9999943971633912
Malicious,Malicious,0.9999988079071044
Malicious,Malicious,0.9999828338623048
Malicious,Malicious,0.999998927116394
Malicious,Malicious,0.9999974966049194
Malicious,Malicious,0.9999982118606568
Malicious,Malicious,0.999998927116394
Malicious,Malicious,0.9999971389770508
Malicious,Malicious,0.9999982118606568
Malicious,Benign,0.0085571128875017
Malicious,Malicious,0.9999986886978148
Malicious,Malicious,0.9999972581863404
Malicious,Malicious,0.9999982118606568
Malicious,Malicious,0.9999982118606568
Malicious,Malicious,0.9999984502792358
Malicious,Malicious,0.9999984502792358
Malicious,Malicious,0.9999986886978148
Malicious,Malicious,0.9999972581863404
Malicious,Benign,0.0008523647557012737
Malicious,Malicious,0.9999982118606568
Malicious,Malicious,0.9999984502792358
Malicious,Malicious,0.9999991655349731
Malicious,Malicious,0.999998927116394
Malicious,Malicious,0.9999885559082032
Malicious,Malicious,0.9999988079071044
Malicious,Malicious,0.9999988079071044
Malicious,Malicious,0.999998927116394
Malicious,Malicious,0.9999960660934448
Malicious,Malicious,0.9999980926513672
Malicious,Malicious,0.9999984502792358
Malicious,Malicious,0.9999984502792358
Malicious,Malicious,0.9999991655349731
Malicious,Malicious,0.99998939037323
Malicious,Malicious,0.9999964237213136
Malicious,Malicious,0.9999986886978148
Malicious,Malicious,0.999998927116394
Malicious,Malicious,0.9999977350234984
Malicious,Malicious,0.9999988079071044
Malicious,Malicious,0.9999991655349731
Malicious,Malicious,0.9999948740005492
Malicious,Malicious,0.9999986886978148
Malicious,Malicious,0.9999982118606568
Malicious,Malicious,0.9999984502792358
Malicious,Malicious,0.9999982118606568
Malicious,Malicious,0.9999986886978148
Malicious,Malicious,0.999997615814209
Malicious,Malicious,0.9999830722808838
Malicious,Malicious,0.9999982118606568
Malicious,Malicious,0.9999959468841552
Malicious,Malicious,0.9999982118606568
Malicious,Malicious,0.9999984502792358
Malicious,Malicious,0.9999988079071044
Malicious,Malicious,0.9999916553497314
Malicious,Malicious,0.9999990463256836
Malicious,Malicious,0.9999984502792358
Malicious,Malicious,0.9999982118606568
Malicious,Malicious,0.9999982118606568
Malicious,Malicious,0.9999988079071044
Malicious,Malicious,0.9999986886978148
Malicious,Malicious,0.9999988079071044
Malicious,Malicious,0.9999986886978148
Malicious,Malicious,0.9999986886978148
Malicious,Malicious,0.9999984502792358
Malicious,Malicious,0.9999979734420776
Malicious,Malicious,0.9999971389770508
Malicious,Malicious,0.999998927116394
Malicious,Malicious,0.9999986886978148
Malicious,Malicious,0.9999986886978148
Malicious,Malicious,0.999997615814209
Malicious,Malicious,0.9999986886978148
Malicious,Malicious,0.9999991655349731
Malicious,Malicious,0.9999988079071044
Malicious,Benign,0.0050435662269592
Malicious,Malicious,0.9999971389770508
Malicious,Benign,0.0641693845391273
Malicious,Malicious,0.9999986886978148
Malicious,Malicious,0.9999988079071044
Malicious,Malicious,0.9999988079071044
Malicious,Malicious,0.9999986886978148
Malicious,Malicious,0.9999960660934448
Malicious,Benign,0.003579088486731
Malicious,Malicious,0.9999948740005492
Malicious,Malicious,0.9999986886978148
Malicious,Malicious,0.99999737739563
Malicious,Malicious,0.9999988079071044
Malicious,Malicious,0.9999982118606568
Malicious,Malicious,0.9999988079071044
Malicious,Malicious,0.9999984502792358
Malicious,Malicious,0.9999959468841552
Malicious,Benign,0.011382520198822
Malicious,Malicious,0.9999994039535522
Malicious,Malicious,0.9999982118606568
Malicious,Malicious,0.9999990463256836
Malicious,Malicious,0.9999988079071044
Malicious,Malicious,0.9999991655349731
Malicious,Malicious,0.9999984502792358
Malicious,Malicious,0.9999982118606568
Malicious,Malicious,0.9999984502792358
Malicious,Malicious,0.9999982118606568
Malicious,Malicious,0.9999986886978148
Malicious,Malicious,0.9999982118606568
Malicious,Malicious,0.9999977350234984
Malicious,Malicious,0.9999982118606568
Malicious,Malicious,0.999998927116394
Malicious,Malicious,0.9999992847442628
Malicious,Malicious,0.9999964237213136
Malicious,Malicious,0.9999961853027344
Malicious,Malicious,0.9999984502792358
Malicious,Malicious,0.9999980926513672
Malicious,Malicious,0.99999737739563
Malicious,Malicious,0.9999986886978148
Malicious,Malicious,0.9999984502792358
Malicious,Malicious,0.9999991655349731
Malicious,Malicious,0.9999828338623048
Malicious,Malicious,0.9999983310699464
Malicious,Malicious,0.9999984502792358
Malicious,Malicious,0.9999984502792358
Malicious,Malicious,0.999997854232788
Malicious,Malicious,0.9999984502792358
Malicious,Malicious,0.9999988079071044
Malicious,Malicious,0.9999984502792358
Malicious,Malicious,0.9999573230743408
Malicious,Malicious,0.9999986886978148
Malicious,Malicious,0.9999984502792358
Malicious,Malicious,0.9999982118606568
Malicious,Malicious,0.999997854232788
Malicious,Malicious,0.9999982118606568
Malicious,Malicious,0.9999988079071044
Malicious,Malicious,0.9999982118606568
Malicious,Malicious,0.9999988079071044
Malicious,Malicious,0.9999982118606568
Malicious,Malicious,0.9999986886978148
Malicious,Malicious,0.999997615814209
Malicious,Malicious,0.999998927116394
Malicious,Malicious,0.9999986886978148
Malicious,Malicious,0.9999982118606568
Malicious,Malicious,0.9999986886978148
Malicious,Malicious,0.9999982118606568
Malicious,Malicious,0.9999964237213136
Malicious,Malicious,0.9999984502792358
Malicious,Malicious,0.9999982118606568
Malicious,Malicious,0.9999982118606568
Malicious,Malicious,0.9999986886978148
Malicious,Malicious,0.9999986886978148
Malicious,Malicious,0.9999986886978148
Malicious,Malicious,0.9999988079071044
Malicious,Malicious,0.9999977350234984
Malicious,Malicious,0.9999984502792358
Malicious,Malicious,0.9999988079071044
Malicious,Malicious,0.9999924898147584
Malicious,Malicious,0.9999991655349731
Malicious,Malicious,0.9999995231628418
Malicious,Malicious,0.9999988079071044
Malicious,Malicious,0.9999971389770508
Malicious,Malicious,0.9949919581413268
Malicious,Malicious,0.9999982118606568
Malicious,Malicious,0.9999991655349731
Malicious,Malicious,0.999996781349182
Malicious,Malicious,0.9999988079071044
Malicious,Malicious,0.9999954700469972
Malicious,Malicious,0.999977707862854
Malicious,Malicious,0.9999982118606568
Malicious,Malicious,0.9999982118606568
Malicious,Malicious,0.9999986886978148
Malicious,Malicious,0.999998927116394
Malicious,Malicious,0.9999985694885254
Malicious,Malicious,0.9999984502792358
Malicious,Malicious,0.9999990463256836
Malicious,Malicious,0.9999979734420776
Malicious,Malicious,0.9999986886978148
Malicious,Malicious,0.9999979734420776
Malicious,Malicious,0.999990463256836
Malicious,Malicious,0.9999988079071044
Malicious,Malicious,0.999998927116394
Malicious,Malicious,0.9999982118606568
Malicious,Malicious,0.9999982118606568
Malicious,Malicious,0.9999983310699464
Malicious,Malicious,0.9999984502792358
Malicious,Malicious,0.9999991655349731
Malicious,Malicious,0.9999986886978148
Malicious,Malicious,0.9999984502792358
Malicious,Malicious,0.9999830722808838
Malicious,Malicious,0.9999986886978148
Malicious,Malicious,0.99999737739563
Malicious,Malicious,0.9358928799629213
Malicious,Malicious,0.9999971389770508
Malicious,Malicious,0.9999994039535522
Malicious,Malicious,0.999998927116394
Malicious,Malicious,0.9999982118606568
Malicious,Malicious,0.999997854232788
Malicious,Malicious,0.9999979734420776
Malicious,Malicious,0.9999988079071044
Malicious,Malicious,0.9999986886978148
Malicious,Malicious,0.9999986886978148
Malicious,Malicious,0.9999986886978148
Malicious,Malicious,0.9999966621398926
Malicious,Malicious,0.9999992847442628
Malicious,Malicious,0.999998927116394
Malicious,Malicious,0.9999974966049194
Malicious,Malicious,0.9999984502792358
Malicious,Malicious,0.9999982118606568
Malicious,Malicious,0.999987006187439
Malicious,Malicious,0.999998927116394
Malicious,Malicious,0.9999986886978148
Malicious,Malicious,0.999997615814209
Malicious,Malicious,0.9999986886978148
Malicious,Malicious,0.9999891519546508
